1000, 0.0014, 0.9074469208717346
1000, 0.0014, 0.46239984035491943
1000, 0.0014, 0.23149053752422333
1000, 0.0014, 0.9959218502044678
1000, 0.0014, 0.9352914094924927
1000, 0.0014, 0.8079569935798645
1000, 0.0014, 0.7479296922683716
1000, 0.0014, 0.784486711025238
1000, 0.0014, 0.9815137982368469
1000, 0.0014, 0.41254016757011414
1000, 0.0014, 0.269748717546463
1000, 0.0014, 0.9742760062217712
1000, 0.0014, 0.7273879051208496
1000, 0.0014, 0.28781962394714355
1000, 0.0014, 0.4151969254016876
1000, 0.0014, 0.8820421695709229
1000, 0.0014, 0.419889897108078
1000, 0.0014, 0.6082199811935425
1000, 0.0014, 0.7825385928153992
1000, 0.0014, 0.34049010276794434
1000, 0.0014, 0.9926697015762329
1000, 0.0014, 0.9404804706573486
1000, 0.0014, 0.9562069177627563
1000, 0.0014, 0.30445680022239685
1000, 0.0014, 0.9177791476249695
1000, 0.0014, 0.23174765706062317
1000, 0.0014, 0.2587087154388428
1000, 0.0014, 0.27059707045555115
1000, 0.0014, 0.20074206590652466
1000, 0.0014, 0.7955836057662964
1000, 0.0014, 0.3593536913394928
1000, 0.0014, 0.9149179458618164
1000, 0.0014, 0.8727103471755981
1000, 0.0014, 0.36953434348106384
1000, 0.0014, 0.360363245010376
1000, 0.0014, 0.4963722229003906
1000, 0.0014, 0.25326254963874817
1000, 0.0014, 0.40528634190559387
1000, 0.0014, 0.2217646986246109
1000, 0.0014, 0.999510645866394
1000, 0.0014, 0.11816117912530899
1000, 0.0014, 0.37179726362228394
1000, 0.0014, 0.9753084182739258
1000, 0.0014, 0.1922999769449234
1000, 0.0014, 0.7923201322555542
1000, 0.0014, 0.9114207625389099
1000, 0.0014, 0.12940587103366852
1000, 0.0014, 0.3954792618751526
1000, 0.0014, 0.8770337104797363
1000, 0.0014, 0.5091766715049744
1000, 0.0014, 0.3275054395198822
1000, 0.0014, 0.997409999370575
1000, 0.0014, 0.9551143646240234
1000, 0.0014, 0.8069659471511841
1000, 0.0014, 0.7956693172454834
1000, 0.0014, 0.9320205450057983
1000, 0.0014, 0.9977510571479797
1000, 0.0014, 0.4059402644634247
1000, 0.0014, 0.15857040882110596
1000, 0.0014, 0.3970416188240051
1000, 0.0014, 0.6007738709449768
1000, 0.0014, 0.4112222492694855
1000, 0.0014, 0.37506377696990967
1000, 0.0014, 0.9995716214179993
1000, 0.0014, 0.8863922357559204
1000, 0.0014, 0.767634391784668
1000, 0.0014, 0.3885436952114105
1000, 0.0014, 0.22066982090473175
1000, 0.0014, 0.7194603681564331
1000, 0.0014, 0.20618510246276855
1000, 0.0014, 0.3258764445781708
1000, 0.0014, 0.6634860634803772
1000, 0.0014, 0.5867977142333984
1000, 0.0014, 0.8081879615783691
1000, 0.0014, 0.3843696117401123
1000, 0.0014, 0.38873663544654846
1000, 0.0014, 0.45504212379455566
1000, 0.0014, 0.9904113411903381
1000, 0.0014, 0.8099023103713989
1000, 0.0014, 0.5976473689079285
1000, 0.0014, 0.5293155908584595
1000, 0.0014, 0.2094970941543579
1000, 0.0014, 0.4301678240299225
1000, 0.0014, 0.38070181012153625
1000, 0.0014, 0.5146291255950928
1000, 0.0014, 0.30713436007499695
1000, 0.0014, 0.9406237006187439
1000, 0.0014, 0.4017610251903534
1000, 0.0014, 0.8613680601119995
1000, 0.0014, 0.9932883381843567
1000, 0.0014, 0.3882925808429718
1000, 0.0014, 0.7652180790901184
1000, 0.0014, 0.9993353486061096
1000, 0.0014, 0.4626084566116333
1000, 0.0014, 0.6393751502037048
1000, 0.0014, 0.24445918202400208
1000, 0.0014, 0.8104119300842285
1000, 0.0014, 0.8962048292160034
1000, 0.0014, 0.37135234475135803
1000, 0.0014, 0.789365291595459
1000, 0.0014, 0.9946921467781067
1000, 0.0014, 0.6289547681808472
1000, 0.0014, 0.9860385060310364
1000, 0.0014, 0.9954066276550293
1000, 0.0014, 0.6503851413726807
1000, 0.0014, 0.6966959834098816
1000, 0.0014, 0.9046691656112671
1000, 0.0014, 0.8738532066345215
1000, 0.0014, 0.7603386044502258
1000, 0.0014, 0.9426777362823486
1000, 0.0014, 0.5667720437049866
1000, 0.0014, 0.5624860525131226
1000, 0.0014, 0.7052253484725952
1000, 0.0014, 0.4969431459903717
1000, 0.0014, 0.86553555727005
1000, 0.0014, 0.8355613946914673
1000, 0.0014, 0.32274261116981506
1000, 0.0014, 0.5467693209648132
1000, 0.0014, 0.998760461807251
1000, 0.0014, 0.245932936668396
1000, 0.0014, 0.5580332279205322
1000, 0.0014, 0.5057446956634521
1000, 0.0014, 0.2972022593021393
1000, 0.0014, 0.6186997890472412
1000, 0.0014, 0.3938656151294708
1000, 0.0014, 0.9979946613311768
1000, 0.0014, 0.33421099185943604
1000, 0.0014, 0.9993928670883179
